case:concept:name,concept:name,start:timestamp,time:timestamp,org:resource
148,Send Invoice,2011-02-28 04:33:14.493684,2011-02-28 04:33:15.493684,ROLE5_4
148,Release Supplier's Invoice,2011-02-28 04:33:15.493684,2011-02-28 04:39:51.358215,ROLE4_0
148,Authorize Supplier's Invoice payment,2011-02-28 04:39:51.358215,2011-02-28 04:39:52.358215,ROLE4_0
148,Pay Invoice,2011-02-28 04:39:52.358215,2011-02-28 04:48:22.550616,ROLE4_0
146,Deliver Goods Services,2011-02-27 08:01:38.208540,2011-02-28 06:34:31.975270,ROLE5_2
146,Release Purchase Order,2011-02-28 06:34:31.975270,2011-02-28 06:34:32.975270,ROLE1_1
146,Approve Purchase Order for payment,2011-02-28 06:34:32.975270,2011-02-28 06:34:33.975270,ROLE3_1
146,Send Invoice,2011-02-28 06:34:33.975270,2011-02-28 06:34:34.975270,ROLE5_3
146,Release Supplier's Invoice,2011-02-28 06:34:34.975270,2011-02-28 06:39:44.557169,ROLE4_1
146,Authorize Supplier's Invoice payment,2011-02-28 06:39:44.557169,2011-02-28 06:39:45.557169,ROLE4_1
146,Pay Invoice,2011-02-28 06:39:45.557169,2011-02-28 06:45:39.551459,ROLE4_1
150,Create Purchase Requisition,2011-02-28 11:29:07.776853,2011-02-28 12:02:49.080364,ROLE1_16
150,Create Request for Quotation,2011-02-28 12:02:49.080364,2011-02-28 12:07:04.963191,ROLE6_4
150,Analyze Request for Quotation,2011-02-28 12:07:04.963191,2011-02-28 12:41:29.311324,ROLE3_1
150,Send Request for Quotation to Supplier,2011-02-28 12:41:29.311324,2011-02-28 13:07:41.376571,ROLE3_2
150,Create Quotation comparison Map,2011-02-28 13:07:41.376571,2011-02-28 18:05:05.875632,ROLE3_1
150,Analyze Quotation Comparison Map,2011-02-28 18:05:05.875632,2011-02-28 18:18:31.235581,ROLE1_6
150,Choose best option,2011-02-28 18:18:31.235581,2011-02-28 18:18:32.235581,ROLE1_0
150,Settle Conditions With Supplier,2011-02-28 18:18:32.235581,2011-03-01 07:51:52.434850,ROLE3_1
150,Create Purchase Order,2011-03-01 07:51:52.434850,2011-03-01 07:57:58.963605,ROLE3_0
150,Confirm Purchase Order,2011-03-01 07:57:58.963605,2011-03-01 08:26:40.784030,ROLE5_3
151,Create Purchase Requisition,2011-03-01 10:34:40.007567,2011-03-01 10:56:38.442902,ROLE1_10
151,Create Request for Quotation,2011-03-01 10:56:38.442902,2011-03-01 10:59:59.098622,ROLE6_8
151,Analyze Request for Quotation,2011-03-01 10:59:59.098622,2011-03-01 11:20:17.219470,ROLE3_2
151,Send Request for Quotation to Supplier,2011-03-01 11:20:17.219470,2011-03-01 11:41:54.921806,ROLE3_1
151,Create Quotation comparison Map,2011-03-01 11:41:54.921806,2011-03-01 12:52:29.613658,ROLE3_1
151,Analyze Quotation Comparison Map,2011-03-01 12:52:29.613658,2011-03-01 13:09:43.990899,ROLE1_11
151,Choose best option,2011-03-01 13:09:43.990899,2011-03-01 13:09:44.990899,ROLE1_15
150,Deliver Goods Services,2011-03-01 08:26:40.784030,2011-03-01 14:49:30.171562,ROLE5_4
150,Release Purchase Order,2011-03-01 14:49:30.171562,2011-03-01 14:49:31.171562,ROLE1_9
150,Approve Purchase Order for payment,2011-03-01 14:49:31.171562,2011-03-01 14:49:32.171562,ROLE3_0
150,Send Invoice,2011-03-01 14:49:32.171562,2011-03-01 14:49:33.171562,ROLE5_0
150,Release Supplier's Invoice,2011-03-01 14:49:33.171562,2011-03-01 14:55:48.792303,ROLE4_0
150,Authorize Supplier's Invoice payment,2011-03-01 14:55:48.792303,2011-03-01 14:55:49.792303,ROLE4_0
150,Pay Invoice,2011-03-01 14:55:49.792303,2011-03-01 15:04:16.987736,ROLE4_0
151,Settle Conditions With Supplier,2011-03-01 13:09:44.990899,2011-03-01 20:15:25.905430,ROLE3_1
151,Create Purchase Order,2011-03-01 20:15:25.905430,2011-03-01 20:26:57.144131,ROLE3_2
151,Confirm Purchase Order,2011-03-01 20:26:57.144131,2011-03-01 20:46:26.009502,ROLE5_0
152,Create Purchase Requisition,2011-03-01 23:43:20.599171,2011-03-02 00:30:45.877824,ROLE1_6
152,Analyze Purchase Requisition,2011-03-02 00:30:45.877824,2011-03-02 00:45:42.580433,ROLE2_2
152,Create Request for Quotation,2011-03-02 01:00:00.580433,2011-03-02 01:02:34.231583,ROLE6_12
153,Create Purchase Requisition,2011-03-02 01:03:46.875178,2011-03-02 01:14:30.595283,ROLE1_9
153,Analyze Purchase Requisition,2011-03-02 01:14:30.595283,2011-03-02 01:21:47.296286,ROLE2_1
153,Create Request for Quotation,2011-03-02 01:21:47.296286,2011-03-02 01:24:05.403254,ROLE6_0
152,Analyze Request for Quotation,2011-03-02 01:02:34.231583,2011-03-02 01:34:05.479695,ROLE3_1
153,Analyze Request for Quotation,2011-03-02 01:24:05.403254,2011-03-02 01:41:46.675953,ROLE6_10
152,Amend Request for Quotation,2011-03-02 01:34:05.479695,2011-03-02 01:43:16.534435,ROLE1_11
153,Send Request for Quotation to Supplier,2011-03-02 01:41:46.675953,2011-03-02 02:01:47.505073,ROLE0_1
152,Analyze Request for Quotation,2011-03-02 01:43:16.534435,2011-03-02 02:11:28.776140,ROLE3_1
152,Send Request for Quotation to Supplier,2011-03-02 02:11:28.776140,2011-03-02 02:20:50.456590,ROLE3_1
152,Create Quotation comparison Map,2011-03-02 02:20:50.456590,2011-03-02 06:29:27.501377,ROLE3_2
152,Analyze Quotation Comparison Map,2011-03-02 06:29:27.501377,2011-03-02 06:46:30.874540,ROLE1_4
152,Choose best option,2011-03-02 06:46:30.874540,2011-03-02 06:46:31.874540,ROLE1_15
153,Create Quotation comparison Map,2011-03-02 02:01:47.505073,2011-03-02 06:58:29.213529,ROLE7_1
153,Analyze Quotation Comparison Map,2011-03-02 06:58:29.213529,2011-03-02 07:09:22.855068,ROLE1_1
153,Choose best option,2011-03-02 07:09:22.855068,2011-03-02 07:09:23.855068,ROLE1_16
153,Settle Conditions With Supplier,2011-03-02 07:09:23.855068,2011-03-02 13:29:23.423648,ROLE3_1
153,Create Purchase Order,2011-03-02 13:29:23.423648,2011-03-02 13:39:28.457418,ROLE3_1
153,Confirm Purchase Order,2011-03-02 13:39:28.457418,2011-03-02 13:49:03.926401,ROLE5_0
151,Deliver Goods Services,2011-03-01 20:46:26.009502,2011-03-02 15:24:54.626825,ROLE5_3
151,Release Purchase Order,2011-03-02 15:24:54.626825,2011-03-02 15:24:55.626825,ROLE1_8
151,Approve Purchase Order for payment,2011-03-02 15:24:55.626825,2011-03-02 15:24:56.626825,ROLE3_0
151,Send Invoice,2011-03-02 15:24:56.626825,2011-03-02 15:24:57.626825,ROLE5_3
151,Release Supplier's Invoice,2011-03-02 15:24:57.626825,2011-03-02 15:31:45.570790,ROLE4_0
151,Authorize Supplier's Invoice payment,2011-03-02 15:31:45.570790,2011-03-02 15:31:46.570790,ROLE4_0
151,Pay Invoice,2011-03-02 15:31:46.570790,2011-03-02 15:37:42.848084,ROLE4_1
154,Create Purchase Requisition,2011-03-02 18:14:00.624187,2011-03-02 18:44:31.853995,ROLE1_8
154,Analyze Purchase Requisition,2011-03-02 18:44:31.853995,2011-03-02 18:50:39.392578,ROLE2_0
154,Create Request for Quotation,2011-03-02 18:50:39.392578,2011-03-02 18:51:36.696895,ROLE6_15
154,Analyze Request for Quotation,2011-03-02 18:51:36.696895,2011-03-02 18:58:45.047582,ROLE6_7
154,Amend Request for Quotation,2011-03-02 18:58:45.047582,2011-03-02 19:06:21.145808,ROLE1_16
154,Analyze Request for Quotation,2011-03-02 19:06:21.145808,2011-03-02 19:27:09.683273,ROLE1_12
154,Send Request for Quotation to Supplier,2011-03-02 19:27:09.683273,2011-03-02 19:53:23.545807,ROLE6_14
152,Settle Conditions With Supplier,2011-03-02 06:46:31.874540,2011-03-02 20:19:27.185617,ROLE3_2
152,Create Purchase Order,2011-03-02 20:19:27.185617,2011-03-02 20:27:19.830901,ROLE3_0
152,Confirm Purchase Order,2011-03-02 20:27:19.830901,2011-03-02 20:52:03.536467,ROLE5_2
154,Create Quotation comparison Map,2011-03-02 19:53:23.545807,2011-03-03 00:01:10.780385,ROLE6_3
154,Analyze Quotation Comparison Map,2011-03-03 00:01:10.780385,2011-03-03 00:24:18.565714,ROLE1_5
154,Choose best option,2011-03-03 00:24:18.565714,2011-03-03 00:24:19.565714,ROLE1_9
155,Create Purchase Requisition,2011-03-03 01:55:43.951666,2011-03-03 02:26:02.583501,ROLE1_13
155,Analyze Purchase Requisition,2011-03-03 02:26:02.583501,2011-03-03 02:29:37.111985,ROLE2_0
155,Create Request for Quotation,2011-03-03 02:29:37.111985,2011-03-03 02:33:57.415143,ROLE6_2
155,Analyze Request for Quotation,2011-03-03 02:33:57.415143,2011-03-03 03:10:23.776156,ROLE6_11
153,Deliver Goods Services,2011-03-02 13:49:03.926401,2011-03-03 03:25:59.775767,ROLE5_0
153,Release Purchase Order,2011-03-03 03:25:59.775767,2011-03-03 03:26:00.775767,ROLE1_3
153,Approve Purchase Order for payment,2011-03-03 03:26:00.775767,2011-03-03 03:26:01.775767,ROLE3_1
153,Send Invoice,2011-03-03 03:26:01.775767,2011-03-03 03:26:02.775767,ROLE5_3
153,Release Supplier's Invoice,2011-03-03 03:26:02.775767,2011-03-03 03:30:18.714548,ROLE1_2
153,Authorize Supplier's Invoice payment,2011-03-03 03:30:18.714548,2011-03-03 03:30:19.714548,ROLE6_6
155,Send Request for Quotation to Supplier,2011-03-03 03:10:23.776156,2011-03-03 03:30:24.111067,ROLE7_2
153,Pay Invoice,2011-03-03 03:30:19.714548,2011-03-03 03:39:24.597054,ROLE1_7
156,Create Purchase Requisition,2011-03-03 04:38:07.324248,2011-03-03 05:17:36.196742,ROLE1_16
156,Create Request for Quotation,2011-03-03 05:17:36.196742,2011-03-03 05:34:16.884485,ROLE6_14
156,Analyze Request for Quotation,2011-03-03 05:34:16.884485,2011-03-03 06:08:11.673943,ROLE6_5
156,Amend Request for Quotation,2011-03-03 06:08:11.673943,2011-03-03 06:14:21.491959,ROLE1_8
156,Analyze Request for Quotation,2011-03-03 06:14:21.491959,2011-03-03 06:41:28.895695,ROLE6_13
155,Create Quotation comparison Map,2011-03-03 03:30:24.111067,2011-03-03 06:49:17.531187,ROLE0_2
156,Send Request for Quotation to Supplier,2011-03-03 06:41:28.895695,2011-03-03 07:03:03.307687,ROLE0_5
155,Analyze Quotation Comparison Map,2011-03-03 06:49:17.531187,2011-03-03 07:15:45.410641,ROLE1_4
155,Choose best option,2011-03-03 07:15:45.410641,2011-03-03 07:15:46.410641,ROLE1_3
154,Settle Conditions With Supplier,2011-03-03 00:24:19.565714,2011-03-03 09:03:01.224374,ROLE3_2
154,Create Purchase Order,2011-03-03 09:03:01.224374,2011-03-03 09:12:30.580115,ROLE3_1
154,Confirm Purchase Order,2011-03-03 09:12:30.580115,2011-03-03 09:26:55.376433,ROLE5_0
156,Create Quotation comparison Map,2011-03-03 07:03:03.307687,2011-03-03 09:59:38.779844,ROLE6_16
156,Analyze Quotation Comparison Map,2011-03-03 09:59:38.779844,2011-03-03 10:10:23.893822,ROLE1_11
156,Choose best option,2011-03-03 10:10:23.893822,2011-03-03 10:10:24.893822,ROLE1_8
157,Create Purchase Requisition,2011-03-03 14:24:51.779609,2011-03-03 14:45:46.456098,ROLE1_12
157,Analyze Purchase Requisition,2011-03-03 14:45:46.456098,2011-03-03 14:48:31.749034,ROLE2_1
157,Create Request for Quotation,2011-03-03 14:48:31.749034,2011-03-03 15:02:46.229130,ROLE6_12
156,Settle Conditions With Supplier,2011-03-03 10:10:24.893822,2011-03-03 15:21:25.562583,ROLE7_0
157,Analyze Request for Quotation,2011-03-03 15:02:46.229130,2011-03-03 15:22:19.564843,ROLE0_7
152,Deliver Goods Services,2011-03-02 20:52:03.536467,2011-03-03 15:28:13.939297,ROLE5_1
152,Release Purchase Order,2011-03-03 15:28:13.939297,2011-03-03 15:28:14.939297,ROLE1_15
152,Approve Purchase Order for payment,2011-03-03 15:28:14.939297,2011-03-03 15:28:15.939297,ROLE3_0
152,Send Invoice,2011-03-03 15:28:15.939297,2011-03-03 15:28:16.939297,ROLE5_4
156,Create Purchase Order,2011-03-03 15:21:25.562583,2011-03-03 15:31:26.287081,ROLE6_9
152,Release Supplier's Invoice,2011-03-03 15:28:16.939297,2011-03-03 15:33:37.677932,ROLE4_1
152,Authorize Supplier's Invoice payment,2011-03-03 15:33:37.677932,2011-03-03 15:33:38.677932,ROLE4_1
157,Amend Request for Quotation,2011-03-03 15:22:19.564843,2011-03-03 15:38:36.121897,ROLE1_13
152,Pay Invoice,2011-03-03 15:33:38.677932,2011-03-03 15:39:42.784584,ROLE4_0
156,Confirm Purchase Order,2011-03-03 15:31:26.287081,2011-03-03 15:49:39.734897,ROLE5_0
157,Analyze Request for Quotation,2011-03-03 15:38:36.121897,2011-03-03 16:04:20.558981,ROLE1_14
158,Create Purchase Requisition,2011-03-03 15:53:15.928495,2011-03-03 16:25:57.386244,ROLE1_4
158,Analyze Purchase Requisition,2011-03-03 16:25:57.386244,2011-03-03 16:29:25.075267,ROLE2_0
157,Send Request for Quotation to Supplier,2011-03-03 16:04:20.558981,2011-03-03 16:30:51.438561,ROLE6_4
158,Create Request for Quotation,2011-03-03 16:29:25.075267,2011-03-03 16:33:50.484688,ROLE6_8
158,Analyze Request for Quotation,2011-03-03 16:33:50.484688,2011-03-03 16:57:27.664624,ROLE1_6
155,Settle Conditions With Supplier,2011-03-03 07:15:46.410641,2011-03-03 17:02:14.713433,ROLE0_6
158,Amend Request for Quotation,2011-03-03 16:57:27.664624,2011-03-03 17:10:29.612739,ROLE1_4
155,Create Purchase Order,2011-03-03 17:02:14.713433,2011-03-03 17:10:34.122642,ROLE3_2
155,Confirm Purchase Order,2011-03-03 17:10:34.122642,2011-03-03 17:41:34.334685,ROLE5_1
158,Analyze Request for Quotation,2011-03-03 17:10:29.612739,2011-03-03 17:41:43.804000,ROLE2_2
158,Send Request for Quotation to Supplier,2011-03-03 17:41:43.804000,2011-03-03 18:07:04.804607,ROLE6_0
157,Create Quotation comparison Map,2011-03-03 16:30:51.438561,2011-03-03 18:52:28.183838,ROLE1_0
157,Analyze Quotation Comparison Map,2011-03-03 18:52:28.183838,2011-03-03 19:01:55.404985,ROLE1_5
157,Choose best option,2011-03-03 19:01:55.404985,2011-03-03 19:01:56.404985,ROLE1_16
158,Create Quotation comparison Map,2011-03-03 18:07:04.804607,2011-03-04 00:08:28.324141,ROLE6_10
158,Analyze Quotation Comparison Map,2011-03-04 00:08:28.324141,2011-03-04 00:20:48.171730,ROLE1_8
158,Choose best option,2011-03-04 00:20:48.171730,2011-03-04 00:20:49.171730,ROLE1_4
155,Deliver Goods Services,2011-03-03 17:41:34.334685,2011-03-04 03:08:46.287216,ROLE5_1
155,Release Purchase Order,2011-03-04 03:08:46.287216,2011-03-04 03:08:47.287216,ROLE1_15
155,Approve Purchase Order for payment,2011-03-04 03:08:47.287216,2011-03-04 03:08:48.287216,ROLE3_1
155,Send Invoice,2011-03-04 03:08:48.287216,2011-03-04 03:08:49.287216,ROLE5_4
155,Release Supplier's Invoice,2011-03-04 03:08:49.287216,2011-03-04 03:12:12.821827,ROLE0_0
155,Authorize Supplier's Invoice payment,2011-03-04 03:12:12.821827,2011-03-04 03:12:13.821827,ROLE7_4
155,Pay Invoice,2011-03-04 03:12:13.821827,2011-03-04 03:26:37.809498,ROLE7_3
156,Deliver Goods Services,2011-03-03 15:49:39.734897,2011-03-04 04:19:33.877536,ROLE5_0
156,Release Purchase Order,2011-03-04 04:19:33.877536,2011-03-04 04:19:34.877536,ROLE1_9
156,Approve Purchase Order for payment,2011-03-04 04:19:34.877536,2011-03-04 04:19:35.877536,ROLE3_2
156,Send Invoice,2011-03-04 04:19:35.877536,2011-03-04 04:19:36.877536,ROLE5_4
156,Release Supplier's Invoice,2011-03-04 04:19:36.877536,2011-03-04 04:21:49.893747,ROLE0_3
156,Authorize Supplier's Invoice payment,2011-03-04 04:21:49.893747,2011-03-04 04:21:50.893747,ROLE6_1
156,Pay Invoice,2011-03-04 04:21:50.893747,2011-03-04 04:32:08.622838,ROLE0_4
159,Create Purchase Requisition,2011-03-04 04:36:02.579342,2011-03-04 04:46:09.090242,ROLE1_7
159,Analyze Purchase Requisition,2011-03-04 04:46:09.090242,2011-03-04 04:50:17.140670,ROLE2_1
159,Create Request for Quotation,2011-03-04 04:50:17.140670,2011-03-04 04:56:40.242307,ROLE6_8
154,Deliver Goods Services,2011-03-03 09:26:55.376433,2011-03-04 05:07:47.541451,ROLE5_3
154,Release Purchase Order,2011-03-04 05:07:47.541451,2011-03-04 05:07:48.541451,ROLE1_2
154,Approve Purchase Order for payment,2011-03-04 05:07:48.541451,2011-03-04 05:07:49.541451,ROLE3_0
154,Send Invoice,2011-03-04 05:07:49.541451,2011-03-04 05:07:50.541451,ROLE5_2
154,Release Supplier's Invoice,2011-03-04 05:07:50.541451,2011-03-04 05:10:43.961531,ROLE4_0
154,Authorize Supplier's Invoice payment,2011-03-04 05:10:43.961531,2011-03-04 05:10:44.961531,ROLE4_0
154,Pay Invoice,2011-03-04 05:10:44.961531,2011-03-04 05:21:48.508367,ROLE4_1
159,Analyze Request for Quotation,2011-03-04 04:56:40.242307,2011-03-04 05:24:03.328221,ROLE7_1
159,Send Request for Quotation to Supplier,2011-03-04 05:24:03.328221,2011-03-04 05:36:24.619787,ROLE1_1
157,Settle Conditions With Supplier,2011-03-03 19:01:56.404985,2011-03-04 08:23:33.318578,ROLE1_10
157,Create Purchase Order,2011-03-04 08:23:33.318578,2011-03-04 08:34:40.600057,ROLE3_0
157,Confirm Purchase Order,2011-03-04 08:34:40.600057,2011-03-04 08:50:28.599742,ROLE5_4
160,Create Purchase Requisition,2011-03-04 09:01:30.384064,2011-03-04 09:36:59.304860,ROLE1_14
159,Create Quotation comparison Map,2011-03-04 05:36:24.619787,2011-03-04 09:44:39.338835,ROLE6_15
160,Analyze Purchase Requisition,2011-03-04 09:36:59.304860,2011-03-04 09:47:23.117517,ROLE2_0
160,Create Request for Quotation,2011-03-04 09:47:23.117517,2011-03-04 09:52:05.806223,ROLE6_14
159,Analyze Quotation Comparison Map,2011-03-04 09:44:39.338835,2011-03-04 10:03:59.500050,ROLE1_8
159,Choose best option,2011-03-04 10:03:59.500050,2011-03-04 10:04:00.500050,ROLE1_16
160,Analyze Request for Quotation,2011-03-04 09:52:05.806223,2011-03-04 10:15:44.423025,ROLE6_6
160,Amend Request for Quotation,2011-03-04 10:15:44.423025,2011-03-04 10:36:57.847052,ROLE1_15
160,Analyze Request for Quotation,2011-03-04 10:36:57.847052,2011-03-04 10:59:12.517254,ROLE7_2
160,Amend Request for Quotation,2011-03-04 10:59:12.517254,2011-03-04 11:03:46.282921,ROLE1_4
158,Settle Conditions With Supplier,2011-03-04 00:20:49.171730,2011-03-04 11:32:55.820994,ROLE0_1
160,Analyze Request for Quotation,2011-03-04 11:03:46.282921,2011-03-04 11:40:19.909103,ROLE6_5
157,Deliver Goods Services,2011-03-04 08:50:28.599742,2011-03-04 11:40:50.119880,ROLE5_3
157,Release Purchase Order,2011-03-04 11:40:50.119880,2011-03-04 11:40:51.119880,ROLE1_11
157,Approve Purchase Order for payment,2011-03-04 11:40:51.119880,2011-03-04 11:40:52.119880,ROLE3_0
157,Send Invoice,2011-03-04 11:40:52.119880,2011-03-04 11:40:53.119880,ROLE5_1
158,Create Purchase Order,2011-03-04 11:32:55.820994,2011-03-04 11:40:59.833883,ROLE3_2
157,Release Supplier's Invoice,2011-03-04 11:40:53.119880,2011-03-04 11:44:44.738387,ROLE4_0
157,Authorize Supplier's Invoice payment,2011-03-04 11:44:44.738387,2011-03-04 11:44:45.738387,ROLE4_1
158,Confirm Purchase Order,2011-03-04 11:40:59.833883,2011-03-04 11:54:27.391048,ROLE5_1
157,Pay Invoice,2011-03-04 11:44:45.738387,2011-03-04 11:58:05.229182,ROLE4_1
160,Send Request for Quotation to Supplier,2011-03-04 11:40:19.909103,2011-03-04 12:06:44.152460,ROLE6_13
160,Create Quotation comparison Map,2011-03-04 12:06:44.152460,2011-03-04 13:39:15.970254,ROLE3_2
160,Analyze Quotation Comparison Map,2011-03-04 13:39:15.970254,2011-03-04 14:00:08.273443,ROLE1_12
160,Choose best option,2011-03-04 14:00:08.273443,2011-03-04 14:00:09.273443,ROLE1_0
161,Create Purchase Requisition,2011-03-04 16:12:10.366436,2011-03-04 16:55:35.906833,ROLE1_13
161,Create Request for Quotation,2011-03-04 16:55:35.906833,2011-03-04 17:00:32.471340,ROLE6_10
161,Analyze Request for Quotation,2011-03-04 17:00:32.471340,2011-03-04 17:13:10.727605,ROLE0_2
162,Create Purchase Requisition,2011-03-04 16:57:46.253943,2011-03-04 17:23:46.508737,ROLE1_10
162,Analyze Purchase Requisition,2011-03-04 17:23:46.508737,2011-03-04 17:28:51.856504,ROLE2_2
162,Create Request for Quotation,2011-03-04 17:28:51.856504,2011-03-04 17:30:58.140808,ROLE6_10
161,Amend Request for Quotation,2011-03-04 17:13:10.727605,2011-03-04 17:31:57.792390,ROLE1_6
161,Analyze Request for Quotation,2011-03-04 17:31:57.792390,2011-03-04 17:55:07.413399,ROLE0_5
162,Analyze Request for Quotation,2011-03-04 17:30:58.140808,2011-03-04 18:05:00.860178,ROLE0_6
161,Amend Request for Quotation,2011-03-04 17:55:07.413399,2011-03-04 18:10:30.453106,ROLE1_11
162,Send Request for Quotation to Supplier,2011-03-04 18:05:00.860178,2011-03-04 18:35:08.036262,ROLE6_0
161,Analyze Request for Quotation,2011-03-04 18:10:30.453106,2011-03-04 18:45:00.838089,ROLE1_3
159,Settle Conditions With Supplier,2011-03-04 10:04:00.500050,2011-03-04 18:47:40.619830,ROLE6_7
159,Create Purchase Order,2011-03-04 18:47:40.619830,2011-03-04 18:57:23.897259,ROLE3_0
161,Send Request for Quotation to Supplier,2011-03-04 18:45:00.838089,2011-03-04 19:14:48.183681,ROLE6_16
159,Confirm Purchase Order,2011-03-04 18:57:23.897259,2011-03-04 19:16:54.102251,ROLE5_2
161,Create Quotation comparison Map,2011-03-04 19:14:48.183681,2011-03-04 22:03:30.937145,ROLE6_12
162,Create Quotation comparison Map,2011-03-04 18:35:08.036262,2011-03-04 22:29:15.541227,ROLE1_5
161,Analyze Quotation Comparison Map,2011-03-04 22:03:30.937145,2011-03-04 22:30:57.892252,ROLE1_14
161,Choose best option,2011-03-04 22:30:57.892252,2011-03-04 22:30:58.892252,ROLE1_4
162,Analyze Quotation Comparison Map,2011-03-04 22:29:15.541227,2011-03-04 22:35:28.251903,ROLE1_15
162,Choose best option,2011-03-04 22:35:28.251903,2011-03-04 22:35:29.251903,ROLE1_13
